product_id,category,color1,color2,color3,color4,color5
6883,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Slate Gray
6884,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
6885,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Dark Salmon,Tan,Light Coral
6886,Sandal|Sneaker|Ankle boot,Light Pink,Pink,Burly Wood,Tan,Light Salmon
6887,Sandal|Sneaker|Ankle boot,Pink,Light Pink,Thistle,Light Gray,Silver
6888,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
6889,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
6890,Sandal|Sneaker|Ankle boot,Light Coral,Dark Salmon,Salmon,Peru,Rosy Brown
6891,Sandal|Sneaker|Ankle boot,Light Slate Gray,Slate Gray,Gray,Cadet Blue,Steel Blue
6892,Sandal|Sneaker|Ankle boot,Silver,Tan,Burly Wood,Light Gray,Thistle
6893,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
6894,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
6895,Sandal|Sneaker|Ankle boot,Silver,Light Gray,Thistle,Lightsteel Blue,Light Blue
6896,Sandal|Sneaker|Ankle boot,Dark Gray,Light Slate Gray,Rosy Brown,Cadet Blue,Gray
6897,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Rosy Brown,Thistle
6898,Sandal|Sneaker|Ankle boot,Crimson,Indian Red,Firebrick,Sienna,Brown
6899,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Tan,Dark Salmon
6900,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
6901,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Lavender,Peachpuff
6902,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Gray
6903,Sandal|Sneaker|Ankle boot,Silver,Lightsteel Blue,Thistle,Light Gray,Light Blue
6904,Sandal|Sneaker|Ankle boot,Linen,Misty Rose,White Smoke,Antique White,Lavender Blush
6905,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Thistle
6906,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
6907,Sandal|Sneaker|Ankle boot,Light Pink,Pink,Burly Wood,Tan,Light Salmon
6908,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
6909,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
6910,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Powder Blue,Light Blue,Lavender
6911,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Silver,Tan,Cadet Blue
6912,Sandal|Sneaker|Ankle boot,Dim Gray,Slate Gray,Gray,Dark Slate Gray,Light Slate Gray
6913,Sandal|Sneaker|Ankle boot,Dim Gray,Slate Gray,Gray,Light Slate Gray,Teal
6914,Sandal|Sneaker|Ankle boot,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
6915,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
6916,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Cadet Blue
6917,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
6918,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Tan
6919,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Slate Gray
6920,Sandal|Sneaker|Ankle boot,Peru,Rosy Brown,Dark Salmon,Dark Goldenrod,Dark Khaki
6921,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
6922,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Dark Salmon
6923,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
6924,Sandal|Sneaker|Ankle boot,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
6925,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
6926,Sandal|Sneaker|Ankle boot,Silver,Dark Gray,Lightsteel Blue,Thistle,Light Gray
6927,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
6928,Sandal|Sneaker|Ankle boot,Dim Gray,Gray,Slate Gray,Dark Slate Gray,Teal
6929,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
6930,Sandal|Sneaker|Ankle boot,Pink,Light Pink,Thistle,Light Gray,Gainsboro
6931,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Lightsteel Blue
6932,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
6933,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
6934,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Rosy Brown,Slate Gray,Cadet Blue
6935,Sandal|Sneaker|Ankle boot,Gainsboro,Misty Rose,Light Gray,Antique White,Linen
6936,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Gray
6937,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Slate Gray
6938,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Silver,Tan,Burly Wood
6939,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
6940,Sandal|Sneaker|Ankle boot,Silver,Lightsteel Blue,Thistle,Light Gray,Light Blue
6941,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
6942,Sandal|Sneaker|Ankle boot,Light Coral,Salmon,Dark Salmon,Indian Red,Pale Violet Red
6943,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
6944,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
6945,Sandal|Sneaker|Ankle boot,Thistle,Light Gray,Pink,Silver,Light Pink
6946,Sandal|Sneaker|Ankle boot,Pink,Light Pink,Thistle,Light Gray,Gainsboro
6947,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Gray
6948,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Rosy Brown,Thistle
6949,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Gray
6950,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Tan,Silver
6951,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Dark Khaki,Burly Wood,Sandy Brown
6952,Sandal|Sneaker|Ankle boot,Light Pink,Pink,Burly Wood,Tan,Light Salmon
6953,Sandal|Sneaker|Ankle boot,Silver,Lightsteel Blue,Thistle,Light Gray,Dark Gray
6954,Sandal|Sneaker|Ankle boot,Silver,Tan,Dark Gray,Burly Wood,Thistle
6955,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Powder Blue,Light Blue,Lavender
6956,Sandal|Sneaker|Ankle boot,Silver,Tan,Dark Gray,Burly Wood,Thistle
6957,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
6958,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
6959,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
6960,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
6961,Sandal|Sneaker|Ankle boot,Indian Red,Pale Violet Red,Light Coral,Salmon,Rosy Brown
6962,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
6963,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
6964,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Rosy Brown,Thistle
6965,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
6966,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Silver,Thistle,Light Blue
6967,Sandal|Sneaker|Ankle boot,Light Pink,Pink,Burly Wood,Tan,Light Salmon
6968,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Dim Gray,Light Slate Gray,Steel Blue
6969,Sandal|Sneaker|Ankle boot,Silver,Dark Gray,Lightsteel Blue,Thistle,Tan
6970,Sandal|Sneaker|Ankle boot,Dark Salmon,Rosy Brown,Light Coral,Tan,Dark Gray
6971,Sandal|Sneaker|Ankle boot,Dim Gray,Sienna,Gray,Indian Red,Slate Gray
6972,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
6973,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
6974,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
6975,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Slate Gray
6976,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Antique White,Peachpuff
6977,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Tan,Dark Salmon,Burly Wood
6978,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
6979,Sandal|Sneaker|Ankle boot,Silver,Thistle,Light Pink,Pink,Tan
6980,Sandal|Sneaker|Ankle boot,Light Pink,Pink,Burly Wood,Tan,Light Salmon
6981,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
6982,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Thistle,Rosy Brown
6983,Sandal|Sneaker|Ankle boot,Dim Gray,Sienna,Gray,Indian Red,Slate Gray
6984,Sandal|Sneaker|Ankle boot,Silver,Thistle,Light Gray,Lightsteel Blue,Tan
6985,Sandal|Sneaker|Ankle boot,Dark Gray,Tan,Silver,Rosy Brown,Dark Sea Green
6986,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Dim Gray,Light Slate Gray,Steel Blue
6987,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
6988,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Tan
6989,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Tan,Light Slate Gray
6990,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Slate Gray
6991,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Dim Gray,Light Slate Gray,Steel Blue
6992,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Thistle,Rosy Brown
6993,Sandal|Sneaker|Ankle boot,Peru,Dark Salmon,Rosy Brown,Light Coral,Salmon
6994,Sandal|Sneaker|Ankle boot,Light Slate Gray,Gray,Slate Gray,Cadet Blue,Rosy Brown
6995,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
6996,Sandal|Sneaker|Ankle boot,Dark Gray,Tan,Silver,Burly Wood,Rosy Brown
6997,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
6998,Sandal|Sneaker|Ankle boot,Misty Rose,Antique White,Linen,Gainsboro,White Smoke
6999,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
7000,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Powder Blue,Light Blue,Lavender
7001,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
7002,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7003,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7004,Sandal|Sneaker|Ankle boot,Silver,Dark Gray,Lightsteel Blue,Tan,Thistle
7005,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
7006,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Silver,Light Slate Gray
7007,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
7008,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7009,Sandal|Sneaker|Ankle boot,Misty Rose,Antique White,Linen,Gainsboro,White Smoke
7010,Sandal|Sneaker|Ankle boot,Dim Gray,Gray,Dark Slate Gray,Slate Gray,Darkolive Green
7011,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
7012,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Cadet Blue,Silver,Light Slate Gray
7013,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
7014,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Silver
7015,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Silver,Tan,Lightsteel Blue
7016,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
7017,Sandal|Sneaker|Ankle boot,Indian Red,Sienna,Peru,Rosy Brown,Gray
7018,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7019,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
7020,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Rosy Brown,Slate Gray,Cadet Blue
7021,Sandal|Sneaker|Ankle boot,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
7022,Sandal|Sneaker|Ankle boot,Pink,Light Pink,Thistle,Light Gray,Silver
7023,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
7024,Sandal|Sneaker|Ankle boot,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
7025,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7026,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
7027,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Silver,Thistle,Light Blue
7028,Sandal|Sneaker|Ankle boot,Dark Gray,Tan,Rosy Brown,Silver,Dark Salmon
7029,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Salmon,Dark Gray,Peru,Tan
7030,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7031,Sandal|Sneaker|Ankle boot,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
7032,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7033,Sandal|Sneaker|Ankle boot,Dark Salmon,Light Salmon,Light Coral,Salmon,Tan
7034,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Burly Wood,Tan,Pink
7035,Sandal|Sneaker|Ankle boot,Rosy Brown,Tan,Dark Gray,Dark Salmon,Burly Wood
7036,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7037,Sandal|Sneaker|Ankle boot,Dark Gray,Tan,Silver,Rosy Brown,Burly Wood
7038,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
7039,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7040,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
7041,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7042,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Pink,Gainsboro
7043,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7044,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Lavender,Misty Rose,Powder Blue
7045,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7046,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
7047,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
7048,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Lavender,Peachpuff
7049,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Silver,Tan,Cadet Blue
7050,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Dim Gray,Light Slate Gray,Steel Blue
7051,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7052,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
7053,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7054,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
7055,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
7056,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Dim Gray,Light Slate Gray,Rosy Brown
7057,Sandal|Sneaker|Ankle boot,Light Gray,Peachpuff,Wheat,Burly Wood,Gainsboro
7058,Sandal|Sneaker|Ankle boot,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
7059,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
7060,Sandal|Sneaker|Ankle boot,Salmon,Light Coral,Dark Salmon,Coral,Light Salmon
7061,Sandal|Sneaker|Ankle boot,Dark Salmon,Rosy Brown,Light Coral,Tan,Dark Gray
7062,Sandal|Sneaker|Ankle boot,Light Gray,Peachpuff,Gainsboro,Wheat,Pink
7063,Sandal|Sneaker|Ankle boot,Silver,Thistle,Tan,Light Gray,Lightsteel Blue
7064,Sandal|Sneaker|Ankle boot,Silver,Light Gray,Tan,Pink,Thistle
7065,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Rosy Brown,Lightsteel Blue
7066,Sandal|Sneaker|Ankle boot,Silver,Dark Gray,Lightsteel Blue,Thistle,Tan
7067,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7068,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
7069,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Peru,Dark Salmon,Light Slate Gray
7070,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
7071,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
7072,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Peachpuff,Wheat,Bisque
7073,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
7074,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7075,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Silver,Thistle,Light Blue
7076,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Antique White,Peachpuff
7077,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Lightsteel Blue
7078,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Dim Gray,Light Slate Gray,Rosy Brown
7079,Sandal|Sneaker|Ankle boot,Pink,Light Pink,Thistle,Light Gray,Gainsboro
7080,Sandal|Sneaker|Ankle boot,Silver,Lightsteel Blue,Dark Gray,Thistle,Light Gray
7081,Sandal|Sneaker|Ankle boot,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
7082,Sandal|Sneaker|Ankle boot,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dark Gray
7083,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
7084,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Antique White,Peachpuff
7085,Sandal|Sneaker|Ankle boot,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
7086,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7087,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
7088,Sandal|Sneaker|Ankle boot,Dim Gray,Gray,Slate Gray,Sienna,Light Slate Gray
7089,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
7090,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Silver,Thistle,Light Blue
7091,Sandal|Sneaker|Ankle boot,Tan,Burly Wood,Dark Khaki,Silver,Dark Gray
7092,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Thistle
7093,Sandal|Sneaker|Ankle boot,Misty Rose,Antique White,Linen,Gainsboro,White Smoke
7094,Sandal|Sneaker|Ankle boot,Dark Khaki,Goldenrod,Burly Wood,Tan,Sandy Brown
7095,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7096,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Salmon,Dark Gray,Tan,Peru
7097,Sandal|Sneaker|Ankle boot,Light Gray,Peachpuff,Gainsboro,Wheat,Pink
7098,Sandal|Sneaker|Ankle boot,Silver,Lightsteel Blue,Dark Gray,Thistle,Light Gray
7099,Sandal|Sneaker|Ankle boot,Linen,White Smoke,Seashell,Lavender Blush,Old Lace
7100,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7101,Sandal|Sneaker|Ankle boot,Tan,Dark Salmon,Burly Wood,Rosy Brown,Dark Khaki
7102,Sandal|Sneaker|Ankle boot,Silver,Dark Gray,Tan,Thistle,Lightsteel Blue
7103,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Cadet Blue
7104,Sandal|Sneaker|Ankle boot,Dark Salmon,Rosy Brown,Tan,Light Pink,Dark Gray
7105,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Rosy Brown,Lightsteel Blue
7106,Sandal|Sneaker|Ankle boot,Tan,Burly Wood,Dark Gray,Silver,Dark Salmon
7107,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
7108,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Gray
7109,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7110,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
7111,Sandal|Sneaker|Ankle boot,Dim Gray,Gray,Slate Gray,Light Slate Gray,Darkolive Green
7112,Sandal|Sneaker|Ankle boot,Rosy Brown,Gray,Light Slate Gray,Slate Gray,Dark Gray
7113,Sandal|Sneaker|Ankle boot,Dim Gray,Sienna,Gray,Darkolive Green,Slate Gray
7114,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
7115,Sandal|Sneaker|Ankle boot,Light Pink,Pink,Burly Wood,Tan,Light Salmon
7116,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Rosy Brown,Thistle
7117,Sandal|Sneaker|Ankle boot,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
7118,Sandal|Sneaker|Ankle boot,Dark Salmon,Salmon,Light Salmon,Light Coral,Coral
7119,Sandal|Sneaker|Ankle boot,White Smoke,Seashell,Snow,Ghost White,Floral White
7120,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Lightsteel Blue,Tan,Thistle
7121,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
7122,Sandal|Sneaker|Ankle boot,Pink,Light Pink,Thistle,Light Gray,Gainsboro
7123,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Thistle,Burly Wood
7124,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
7125,Sandal|Sneaker|Ankle boot,Indian Red,Crimson,Chocolate,Tomato,Sienna
7126,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Antique White,Peachpuff
7127,Sandal|Sneaker|Ankle boot,Dark Khaki,Tan,Burly Wood,Dark Sea Green,Dark Gray
7128,Sandal|Sneaker|Ankle boot,Silver,Thistle,Dark Gray,Tan,Light Pink
7129,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
7130,Sandal|Sneaker|Ankle boot,Dark Salmon,Rosy Brown,Light Coral,Tan,Dark Gray
7131,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
7132,Sandal|Sneaker|Ankle boot,Rosy Brown,Peru,Gray,Dark Salmon,Light Slate Gray
7133,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Light Blue
7134,Sandal|Sneaker|Ankle boot,Dark Gray,Tan,Rosy Brown,Silver,Burly Wood
7135,Sandal|Sneaker|Ankle boot,Dark Gray,Rosy Brown,Silver,Tan,Lightsteel Blue
7136,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Lavender,Powder Blue
7137,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
7138,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
7139,Sandal|Sneaker|Ankle boot,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
7140,Sandal|Sneaker|Ankle boot,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
7141,Sandal|Sneaker|Ankle boot,Light Gray,Gainsboro,Misty Rose,Pink,Peachpuff
7142,Sandal|Sneaker|Ankle boot,Light Gray,Silver,Gainsboro,Thistle,Tan
7143,Sandal|Sneaker|Ankle boot,Silver,Tan,Dark Gray,Burly Wood,Thistle
7144,Sandal|Sneaker|Ankle boot,Gainsboro,Light Gray,Misty Rose,Antique White,Peachpuff
7145,Sandal|Sneaker|Ankle boot,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
7146,Sandal|Sneaker|Ankle boot,Dim Gray,Gray,Slate Gray,Light Slate Gray,Darkolive Green
